,Customer_ID,Invoice,Amount,recency,Cluster
5873,18219.0,206,3507.39,43,2
5874,18220.0,32,1771.7,227,1
5875,18221.0,88,1370.34,5,1
5876,18222.0,19,443.0,123,1
5878,18224.0,10,158.95000000000002,264,1
5881,18227.0,7,93.75,188,1
5882,18228.0,32,769.2,50,1
5884,18230.0,144,4190.71,10,2
5886,18232.0,40,582.47,82,1
5887,18233.0,1,440.0,326,0
5888,18234.0,30,179.6,552,0
5889,18235.0,104,1796.48,32,1
5890,18236.0,98,1795.3500000000001,60,1
5891,18237.0,61,987.1,2,1
5892,18238.0,14,270.92,368,0
5893,18239.0,125,2150.36,219,1
5894,18240.0,6,422.58,47,1
5895,18241.0,161,2954.09,10,2
5896,18242.0,140,3605.21,66,2
5897,18243.0,26,515.78,415,0
5898,18244.0,19,568.64,503,0
5900,18246.0,5,758.8199999999999,24,1
5901,18247.0,47,721.43,410,0
5902,18248.0,49,783.02,93,1
5903,18249.0,8,95.34,18,1
5904,18250.0,22,342.92,38,1
5906,18252.0,139,1465.59,51,1
5907,18253.0,7,317.88,525,0
5908,18254.0,16,267.9,523,0
5909,18255.0,19,303.15,31,1
5910,18256.0,14,60.599999999999994,355,0
5911,18257.0,288,4496.8,40,2
5912,18258.0,53,2040.97,399,0
5913,18259.0,92,4318.200000000001,25,2
5915,18261.0,21,324.24,44,1
5916,18262.0,42,577.54,141,1
5917,18263.0,62,1211.08,24,1
5918,18264.0,36,603.25,499,0
5919,18265.0,46,801.51,73,1
5920,18266.0,14,251.1,699,0
5921,18267.0,20,252.87,587,0
5922,18268.0,71,1451.22,134,1
5923,18269.0,15,307.5,359,0
5924,18270.0,19,400.35,241,1
5925,18271.0,21,680.85,462,0
5926,18272.0,232,4347.33,3,2
5927,18273.0,4,357.0,151,1
5928,18274.0,22,1.7763568394002505e-15,18,1
5929,18275.0,19,741.85,431,0
5930,18276.0,99,1620.67,22,1
5931,18277.0,68,1111.38,0,1
5932,18278.0,24,414.20000000000005,74,1
5933,18279.0,13,231.33999999999997,490,0
5934,18280.0,32,472.45000000000005,160,1
5935,18281.0,17,201.14,4,1
5936,18282.0,13,176.6,93,1
5937,18283.0,986,2736.65,10,2
5938,18284.0,29,436.68,548,0
5939,18285.0,12,427.0,661,0
5940,18286.0,70,1188.43,477,0
5941,18287.0,156,4177.89,0,2
